review_score,review_comment_message,review_creation_date,label,processed_review_comment
5,"Ótimo produto, chegou super rápido em casa e além disso a qualidade do material é boa. Gostei bastante e agora vou usa-la no dia a dia. ",2017-09-14 00:00:00,1,"bom produto , chegar super rápido casa além de isso qualidade material boa . gostar bastante agora ir usa-la dia dia ."
1,As entregas estão demorando de mais.,2017-12-20 00:00:00,0,entrega demorar .
5,Tudo maravilhoso recomendo!,2018-02-15 00:00:00,1,tudo maravilhoso recomendo !
1,Comparei uma banheira e não recebi no prazo combinado tenho pressa pois meu neto está pra nascer antes de eu fazer a compra eu me certifiquei que iriam me entregar na data certa mais não recebi,2017-10-18 00:00:00,0,comparei banheira não recebir prazo combinar pressa pois neto pra nascer antes fazer compra certifiquei ir entregar data certo não recebir
5,Sempre vou comprar aqui pois é a melhor parabéns ,2018-08-14 00:00:00,1,sempre ir comprar aqui pois bom parabéns
5,Produto exatamente como anunciado,2018-05-09 00:00:00,1,produto exatamente anunciar
1,"Até o momento não recebi o produto Protetor De Colchão Para Berço - Algodão Impermeável, já fiz a reclamação desde o dia 18/06 e ainda não obtive retorno. Irei cancelar o pedido e estornar a compra hj",2018-06-17 00:00:00,0,"momento não recebir produto protetor colchão berço - algodão impermeável , fiz reclamação desde dia 18/06 ainda não obtiver retorno . ir cancelar pedir estornar compra hj"
1,"Preciso de retorno de vcs, o pq de não ter chego o meu pedido. ",2018-03-31 00:00:00,0,"preciso retorno vcs , pq não ter chego pedir ."
5,"Lindos. 
Acabamento incrivel, muiro macios e super em conta.",2018-03-22 00:00:00,1,"linr . acabamento incrivel , muiro macio super contar ."
5,Ele tem um acabamento muito bom e lindo serdas macia e de boa precisão ,2017-09-05 00:00:00,1,acabamento bom lir serdas macia bom precisão
5,Produto foi entregue corretamente e antes do prazo estabelecido. Ótima qualidade.,2018-05-17 00:00:00,1,produto entregar corretamente antes prazo estabelecer . ótima qualidade .
1,"Ainda nao recebi o produto, esta parado em Passo Fundo.",2018-06-09 00:00:00,0,"ainda nao recebir produto , parar passo fundo ."
5,Tudo conforme acordado.,2018-02-24 00:00:00,1,tudo conforme acordar .
5,super recomendo,2018-06-13 00:00:00,1,super recomer
5,Luminária linda e de boa qualidade. Chegou muito antes do prazo e bem embalada.,2017-10-17 00:00:00,1,luminária lindo bom qualidade . chegar antes prazo bem embalar .
1,"Foi entregue um produto divergente do que eu havia comprado, além de não vir com todos os acessórios constantes na descrição do anuncio. Solicito providências urgentes.",2018-05-06 00:00:00,0,"entregar produto divergente haver comprar , além não vir todo acessório constante descrição anuncio . solicito providência urgente ."
5,Ficou tudo ok só pensei q fosse maior mas.ta bom,2018-02-23 00:00:00,1,ficar tudo ok pensar q grande mas.ta bom
5,produto chegou antes do prazo estabelecido.,2018-08-03 00:00:00,1,produto chegar antes prazo estabelecer .
5,"há muito tempo efetuo compras atraves desta loja, nunca tive problemas. sempre entrega antes da data.",2018-03-20 00:00:00,1,"tempo efetuo compra atrave de este loja , nunca problema . sempre entregar antes data ."
5,"Recebi o produto com muita agilidade e transparência. Chegou até antes do que eu esperava, para minha maior satisfação.",2018-04-13 00:00:00,1,"recebir produto muito agilidade transparência . chegar antes esperar , grande satisfação ."
5,"Multo bom, produto conforme especificado",2018-07-03 00:00:00,1,"multo bom , produto conforme especificar"
5,Loja muito boa o produto foi entregue antes do prazo ,2018-06-08 00:00:00,1,loja bom produto entregar antes prazo
5,"Produto veio bem lacrado, todo original.",2018-06-19 00:00:00,1,"produto vir bem lacrar , todo original ."
1,"Gostaria de saber o motivo pelo qual não recebi ainda, a possibilidade de entregar ou faço o cancelamento do pagamento ? ",2018-05-30 00:00:00,0,"gostar saber motivo não recebir ainda , possibilidade entregar fazer cancelamento pagamento ?"
5,muito bom,2018-05-05 00:00:00,1,bom
5,Oi....veio certinho e muuuuuito rápido...amei,2018-06-20 00:00:00,1,oi .... vir certinho muuuuuito rápido ... ameir
5,Otimo qualidade ,2018-07-26 00:00:00,1,otimo qualidade
1,Não recebi o produto. Ia retirar hj.,2018-08-23 00:00:00,0,não recebir produto . ir retirar hj .
5,Quero o cartão de crédito das Lojas lannister! Minha satisfação é Plena! ,2017-06-01 00:00:00,1,querer cartão crédito Lojas lannister ! satisfação pleno !
5,"Ótimo produto, mais ainda não testei.",2017-10-07 00:00:00,1,"bom produto , ainda não testei ."
5,Execente,2018-07-13 00:00:00,1,execente
5,.,2018-06-06 00:00:00,1,.
1,Sem pontualidade não da satisfação ao cliente.,2018-07-13 00:00:00,0,pontualidade não satisfaçãor cliente .
5,"Entrega antes do prazo,satisfeitissimo",2017-10-28 00:00:00,1,"entregar antes prazo , satisfeitissimo"
5,Chegou no prazo.,2018-02-03 00:00:00,1,chegar prazo .
5,"Um ótimo auto transformador, serve para muitas e muitas utilidades.
Ótimo, recomendo.
Foi entregue tudo certo, valeu.",2018-08-24 00:00:00,1,"bom auto transformador , servir muito muito utilidade . bom , recomer . entregar tudo certo , valer ."
5,"produto bom, chego rapido",2017-11-29 00:00:00,1,"produto bom , chego rapir"
5,Bom,2018-02-17 00:00:00,1,bom
5,excelente,2018-01-13 00:00:00,1,excelente
5,"Ótimo Produto,chegou antes da data prevista ",2018-04-17 00:00:00,1,"bom produto , chegar antes data prever"
5,"Loja bem sincera nas vendas. Na minha opinião eu recomendo.
",2018-03-11 00:00:00,1,loja bem sincerar venda . opinião recomendo .
5,"Produto muito bom, recomendo",2018-03-04 00:00:00,1,"produto bom , recomer"
1,"Fiz a compra em 07/12/17, ja passou o prazo de entrega, e aonde esta meu produto? Ficam pondo a culpa no correio, sendo que quem faz a minha entrega é uma pessoa conhecida, e ele me disse que não cheg",2018-01-11 00:00:00,0,"fiz compra 07/12/17 , ja passar prazo entregar , aonde produto ? ficar por culpa correio , ser fazer entrega pessoa conhecer , dizer não cheg"
5,Bom,2017-05-17 00:00:00,1,bom
1,"Recebi um e-mail avisando que teria problemas na entrega, o frete já era caríssimo, 1/3 do valor do produto e eu tinha urgência, pedi imediatamente o cancelamento, ignoraram o meu pedido e cobraram!",2018-03-22 00:00:00,0,"recebir e-mail avisar problema entregar , frete caríssimo , 1/3 valor produto urgência , pedir imediatamente cancelamento , ignorar pedir cobrar !"
5,Entregue bem antes do prazo!,2018-04-14 00:00:00,1,entregar bem antes prazo !
5,O produto foi entregue antes do prazo.,2017-03-28 00:00:00,1,produto entregar antes prazo .
5,Melhor do q eu esperava muito bom ,2018-05-03 00:00:00,1,bom q esperar bom
5,O produto chegou corretamente e dentro do prazo,2017-03-31 00:00:00,1,produto chegar corretamente dentro prazo
5,Foi entregue no prazo e muito bem protegido na embalagem ,2017-12-13 00:00:00,1,entregar prazo bem protegir embalagem
5,"Recebi o produto antes da data prevista,ótimo produto.",2018-07-03 00:00:00,1,"recebir produto antes data prever , bom produto ."
5,Excelente e rápido ,2018-06-30 00:00:00,1,excelente rápido
1,Como estou acostumada a comprar pelo baratheon .. achei a entrega de seu parceiro muito demorada . ,2017-07-22 00:00:00,0,acostumada comprar baratheon .. achar entregar parceiro demorar .
5,"Ok, produto de qualidade recomendo.",2018-02-27 00:00:00,1,"ok , produto qualidade recomendar ."
5,"Boa Tarde.

Produto entregue ANTES do prazo estipulado, com qualidade e segurança.",2018-08-01 00:00:00,1,"bom tarde . produto entregar antes prazo estipular , qualidade seguranço ."
5,Produto correto e bem embalado. Chegou antes do prazo previsto. Recomendo!,2017-05-10 00:00:00,1,produto correto bem embalar . chegar antes prazo prever . recomendar !
5,Muito bom.,2018-08-30 00:00:00,1,bom .
5,Entrega antes do prazo. PERFEITA!!!,2017-06-27 00:00:00,1,entregar antes prazo . perfazer ! ! !
5,sem problemas!,2018-06-19 00:00:00,1,problema !
5,Muito bom chegou até antes do prazo. Obrigado. ,2017-12-20 00:00:00,1,bom chegar antes prazo . obrigar .
5,"prazo correto ate antes do previsto , produto de acordo com que comprei isso é confiança grato lojas lannister minha primeira compra pela americas foi um sucesso.",2017-12-09 00:00:00,1,"prazo correto ate antes prever , produto acordo comprei confiança grato Lojas lannister primeiro compra americo sucesso ."
5,Excelente,2018-03-23 00:00:00,1,excelente
1,Rever a política de entrega ,2017-10-26 00:00:00,0,rever política entregar
5,Ótima empresa e rapida,2018-01-25 00:00:00,1,ótimo empresa rapir
1,"Foi entregue somente um dos transformadores, entregue o de 3500 va e falta o transformafor de 5000va",2017-12-10 00:00:00,0,"entregar somente transformador , entregar 3500 va faltar transformafor 5000va"
1,"A Reclamação é que demorou para entregarem o produto, comprei com quase 2 meses de antecedência, totalizando 3 meses para entrega do mesmo. Data não condiz com a entrega verdadeira. Lamentável. ",2017-12-27 00:00:00,0,"reclamaçãor demorar entregar produto , compr quase 2 mês antecedêncer , totalizar 3 mês entregar . data não condizr entregar verdadeiro . lamentável ."
5,"Tudo certo, entrega na data prevista",2018-06-12 00:00:00,1,"tudo certo , entregar data prever"
5,"Muito bom, entregue no prazo ",2017-11-29 00:00:00,1,"bom , entregar prazo"
1,"Inicialmente, na data da compra o produto era para ser entregue até 21/12. Hoje é dia 27/12 e não chegou ainda. ",2017-12-22 00:00:00,0,"inicialmente , data compra produto entregar 21/12 . hoje dia 27/12 não chegar ainda ."
1,"meu produto veio com o cabo todo arranhado, produto parece usado",2018-08-07 00:00:00,0,"produto vir cabo todo arranhar , produto parecer usar"
5,Produto entregue dentro do prazo estabelecido e de ótima qualidade cumprindo os requisitos especificados no anúncio.,2017-12-13 00:00:00,1,produto entregar dentro prazo estabelecer ótimo qualidade cumprir requisito especificado anúncio .
5,"Produto chegou em ordem, vendedor cumpriu o anúncio. Muito agradecido",2018-06-07 00:00:00,1,"produto chegar ordem , vendedor cumprir anúncio . agradecir"
5,Entrega realizada dentro do prazo como sempre !,2018-07-15 00:00:00,1,entregar realizar dentro prazo sempre !
5,Gostei de comprar com vcs ,2018-08-10 00:00:00,1,gostar comprar vcs
5,Recebi o produto nas condições e prazo combin ado.Recomendo esse fornecedor.,2018-08-28 00:00:00,1,recebir produto condição prazo combin ado.recomer fornecedor .
5,Entrega dentro do prazo,2018-06-07 00:00:00,1,entregar dentro prazo
5,"Entrega super rápida, muito acima de minhas expectativas. Parabéns!",2018-06-09 00:00:00,1,"entregar super rápido , acima expectativa . parabéns !"
1,A cuba veio quebrada. Como efetuo barroca?,2017-05-30 00:00:00,0,cuba vir quebrada . efetuo barroca ?
1,recebi o produto quebrado e aguardo retorno da lannister,2017-08-04 00:00:00,0,recebir produto quebrar aguardo retorno lannister
5,Amei! Chegou antes do prazo.,2017-04-18 00:00:00,1,ameir ! chegar antes prazo .
5,Ótimo produto,2017-09-30 00:00:00,1,bom produto
5,"gostei do produto, gostei como ele chegou, por ser frágil, veio muito embalado",2017-07-05 00:00:00,1,"gostar produto , gostar chegar , frágil , vir embalar"
5,"Amoo comprar pela lannister, até hoje já realizei muitas comprar e sempre tive sucesso, recomendo sem dúvida. Esse produto chegou em perfeita condição, dentro do prazo e de ótima qualidade.",2017-06-15 00:00:00,1,"amoar comprar lannister , hoje realizeir muitas comprar sempre sucesso , recomer dúver . produto chegar perfeito condição , dentro prazo ótima qualidade ."
1,Cancelei o produto a mais de 25 dias e lannister continuou tratando meu pedido como entrega após varias reclamações enfim fui atendida por alguém q realmente sabe trabalhar... Alexandre nota 10,2017-05-14 00:00:00,0,cancelei produto 25 dia lannister continuar tratar pedir entrega após varia reclamação enfim atendidar alguém q realmente saber trabalhar ... Alexandre notar 10
5,Gostei do profissionalismo ,2017-04-21 00:00:00,1,gostar profissionalismo
5,Chegou certo e antes do praxi,2017-08-22 00:00:00,1,chegar certo antes praxi
1,Chegou quebrada.,2017-06-15 00:00:00,0,chegar quebrada .
5,"O prazo era de 17 dias e chegou em uma semana, produto exatamente como dá foto!Um charme no banheiro 😘",2017-04-20 00:00:00,1,"prazo 17 dia chegar semana , produto exatamente dar foto ! charme banheiro 😘"
1,Desde o dia 24/04 este produto está na sede dos correios em Jacarepaguá e não foi entregue.. Estive no local no dia 28/04 e nenhum funcionário soube explicar.. Nota zero p o serviço,2017-04-29 00:00:00,0,desde dia 24/04 produto sede Correios jacarepaguá não entregar .. local dia 28/04 nenhum funcionário saber explicar .. nota zero p serviço
5,Entrega antes do prazo e produto de ótima qualidade amei!!!,2018-01-23 00:00:00,1,entregar antes prazo produto ótimo qualidade ameir ! ! !
1,"Produto veio faltando peças, solicito outro com urgência pois já realizei o pagamento!
Gostaria do contato, com urgência. ",2018-05-17 00:00:00,0,"produto vir faltar peça , solicitar outro urgência pois realizeir pagamento ! gostar contato , urgência ."
1,Comprei 2 unidades e chegou somente 1.,2018-01-24 00:00:00,0,comprar 2 unidade chegar somente 1 .
5,"Excelente produto , fácil montagem. Prático e bonito. ",2017-12-13 00:00:00,1,"excelente produto , fácil montagem . prático bonito ."
5,"Comprei, super indico o pedido chegou antes do prazo ",2018-01-20 00:00:00,1,"compr , super indico pedir chegar antes prazo"
1,"Comprei 2 araras de roupas no dia 18/03 , no entanto no dia 04/04 recebi apenas 1 . Mas na nota estão me cobrando pelas duas. ",2018-04-06 00:00:00,0,"comprar 2 arara roupa dia 18/03 , entanto dia 04/04 recebir apenas 1 . nota cobrar dois ."
5,Produto excelente,2017-12-21 00:00:00,1,produto excelente
5,quanto ao site não tenho o que questionar! sempre cumprem super o combinado ... recomendo sempre! mas o produto é fraco.. ,2018-05-11 00:00:00,1,quanto site não questionar ! sempre cumprir super combinar ... recomendar sempre ! produto fraco ..
5,Pronta entrega do mesmo produto anunciado.,2018-05-08 00:00:00,1,pronto entregar produto anunciar .
5,"recebi após dois dias do pagto. do boleto em casa, no site receberia perto do dia 17/01/18. É muito facil de montar, bonito e elegante. obrigada, adorei",2017-12-30 00:00:00,1,"recebir após dois dia pagto . boleto casa , site receberia perto dia 17/01/18 . facil montar , bonito elegante . obrigado , adorar"
5,"deixo em branco sobre o produto correto.
vou abrir amanhã",2018-05-24 00:00:00,1,deixo branco sobre produto correto . ir abrir amanhã
1,Não recebi e não quero esse produto.,2018-04-04 00:00:00,0,não recebir não querer produto .
1,Quando vou receber? O prazo acho que e ate dia 14/04,2018-04-06 00:00:00,0,ir receber ? prazo achar ate dia 14/04
5,"muito muito bom
",2018-05-15 00:00:00,1,bom
1,Comprei 3 araras para roupas e foram entregues apenas 2. ,2018-02-17 00:00:00,0,comprar 3 arara roupa entregar apenas 2 .
5,otimo,2018-01-19 00:00:00,1,otimo
5,"muito bom a entrega no prazo gostei. nao tem do que reclamar vou compra mas 
a partis do dia 23.







 ",2018-02-20 00:00:00,1,bom entrega prazo gostar . nao reclamar vou compra partis dia 23 .
5,"produto excelente, entrega rápida , bem embalado",2018-01-16 00:00:00,1,"produto excelente , entregar rápido , bem embalar"
5,O produto atende ao esperado. Bom custo x benefício,2018-05-07 00:00:00,1,produto atender esperar . bom custo x benefício
5,Tudo em perfeito estado desde a embalagem até o conteúdo ,2018-04-19 00:00:00,1,tudo perfeito estar desde embalagem conteúdo
5,recomendo a todos entregue antes do prazo e veio em perfeitas condições,2018-02-22 00:00:00,1,recomer todo entregar antes prazo vir perfeito condição
5,"Recomendo, produto muito bom!",2017-12-14 00:00:00,1,"recomendar , produto bom !"
5,"Produto chegou antes do prazo previsto, bem embalado e conforme a descrição.",2018-05-04 00:00:00,1,"produto chegar antes prazo previsto , bem embalar conforme descrição ."
